two young girls hug each other in the grass.	two young girls holding each other on the grassy ground	4.6
A man is screwing wood to a wall.	A man is giving a woman a massage.	0.2
Israel expands subsidies to settlements	Israel widens settlement subsidies	5.0
But Odette is the first to form over the Caribbean Sea in December, the Center said.	It is the first named storm to develop in the Caribbean in December.	4.2
Two men are fistfighting in a ring.	Two men fistfight in a ring.	5.0
If the number of fours hit by two teams are also equal then both teams will get 1 point each.	This is the rule if the runs scored by two teams in Super Over is equal...	0.6
Hormone replacement therapy that combines estrogen and progestin doubles a woman's risk of breast cancer, a British study of more than a million women has found.	A major British study has added to the evidence that hormone replacement therapy increases the risk of breast cancer, especially when women receive a combination of estrogen and progestin.	4.25
A moped in front of ruins.	White bus parked in grass in front of building.	0.6
A female DJ holds up a Michael Jackson album.	a girl holding a picture of Michael Jackson smiling	3.0
These cooks in the white are busy in the kitchen making dinner for their customers.	The women are preparing dinner in their kitchen.	3.0
There are a few things you can do: 	There are a few minimally-effective things you can do at the personal level.	3.0
Selenski descended down the wall and used the mattress to climb over razor wire.	Selenski used the mattress to scale a 10-foot razor wire, Fischi said.	3.0
Someone is shredding cabbage leaves with a knife.	Someone is chopping some cabbage leaves.	4.5
Florida's Supreme Court has twice refused to hear the case.	On Tuesday, a Florida appeals court again refused to block removal of the tube.	2.75
Croatia begins countdown to historic EU entry	Croatia countdowns to joining EU	4.8
A woman is pouring egg into a frying pan.	A man is petting two dogs.	0.16699999999999998
The Episcopal Diocese of Central Florida became one of the first in the nation Saturday to officially reject the national denomination's policies on homosexuality.	The Episcopal Diocese of Central Florida voted Saturday to repudiate a decision by the denomination's national convention to confirm a gay man as bishop.	2.75
"""Let's show we won't let them off,"" said Marc Blondel, leader of the Force Ouvriere union."	"""The movement to defend pensions is gaining momentum, and we won't give up,"" said Marc Blondel, leader of the Force Ouvriere union."	2.2
A man is picking up a tree.	A man is carrying a tree.	3.8
Representatives for Puretunes could not immediately be reached for comment Wednesday.	Puretunes representatives could not be located Thursday to comment on the suit.	3.25
A man is doing exercise.	A man is firing a rifle.	0.5
The dogs are chasing a cat.	The dogs are chasing a black cat.	4.4
A person is peeling a potato with a potato peeler.	A man is cutting tomatoes with a cleaver.	0.75
It later emerged that he had broken his right thigh and bones in his right wrist and elbow.	Tour doctors later confirmed that he had broken his right leg near the hip and also sustained wrist and elbow fractures.	4.0
Vietnamese citizens need a visa to visit the USA.	Nepalese citizens require a visa to visit the UK.	1.0
Man in yellow canoe paddling through water.	Man paddling a yellow canoe towards a the shore.	4.2
A steam engine and train moving toward the camera.	A white sheep on a hillside looking at the camera.	1.0
One man is breaking cement on another man's chest.	A man breaks cinder blocks on another man.	3.75
38 Taliban militants killed in Afghanistan	Taliban attacks US base in Afghanistan	1.2
A man plays the violin.	A man is playing violin.	5.0
A man eats popcorn while watching cartoons late one night.	A man and a girl are watching cartoons at home	2.8
A man dressed in a pale scarf with a stick.	A runner is resting in the shade with a bottle of soda.	0.0
Yemen: Fighting in north kills over 120	Janet Yellen: Five things you might not know	0.0
About 1,557 genes on chromosome 6 are thought to be functional.	The remaining 1,557 genes are believed to be all functional.	2.75
The man is smashing garlic.	A man is smashing some garlic.	5.0
A man is preparing a snake for cooking.	The man is dropping sliced cucumbers into water.	1.0
The young woman is flirting with the young boy.	The girl is young and cheery.	1.4
A blue bird standing on a lawn.	Blue bird standing on green grass.	4.6
"Contrary to what PeopleSoft management would have you believe, Oracle intends to fully support PeopleSoft customers and products for many years to come."""	"Ellison said that contrary to the contentions of PeopleSoft management, Oracle intends to ""fully support PeopleSoft customers and products"" for many years to come."	4.8
A kitten is drinking milk from a bowl.	A small child is drinking water from a cup.	0.8
A New Castle County woman has become the first Delaware patient to contract the West Nile virus this year, the state's Department of Health reported.	A 62-year-old West Babylon man has contracted the West Nile virus, the first human case in Suffolk County this year, according to the county health department.	1.5
Graham is expected to be nominated and elected to a second one-year term today and will deliver the presidential address.	Later Tuesday, Graham was expected to be re-elected for a second one-year term.	3.333
A man is doing trick with play cards.	A man is performing a card trick.	5.0
"""The discovery that the MAP bug is present in the vast majority of Crohn's sufferers means it is almost certainly causing the intestinal inflammation,"" it said in a statement."	The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation.	4.6
Board Chancellor Robert Bennett declined to comment on personnel matters Tuesday.	Mr. Mills declined to comment yesterday, saying that he never discussed personnel matters.	1.75
A man is playing guitar.	A man plays a guitar.	4.857
He was referring to John S. Reed, the former Citicorp chief executive who became interim chairman and chief executive of the exchange last Sunday .	Next week, John S. Reed, the former Citicorp chief executive who Sunday became interim chairman and chief executive of the exchange, will take up his position.	4.0
"""We are expending all available resources toward the investigation,"" said Assistant U.S. Attorney Todd Greenberg, a counterterrorism prosecutor in Seattle."	"""We are aware of the situation,"" said Assistant US Attorney Todd Greenberg, a counter-terrorism prosecutor in Seattle."	2.667
Actor Noah Wyle, who has played Dr. John Carter since the shows inception in 1994, extended his contract with the show through the 2004-2005 season.	Noah Wyle, who has played Dr. John Carter since the series launched in 1994, has inked a one-year extension to his deal with producer Warner Bros. TV.	3.8
A panda is climbing.	A man is climbing a rope.	1.6
Graves reported from Albuquerque, Villafranca from Austin and Ratcliffe from Laredo.	Pete Slover reported from Laredo and Gromer Jeffers from Albuquerque.	1.25
A woman is cutting an onion.	A man is cutting onions.	2.615
A man is playing an electronic keyboard.	A man is playing a flute.	1.2
A women painting a chair with a dining room in the background.	A man and boy walking along a beach with the sea in the background.	0.0
You have to define the problem before attempting a solution.	Whenever I start reading the same lines over and over again, I start skimming.	0.0
He was arrested Tuesday night at a northwest Atlanta tire shop after a national manhunt.	He was arrested in Atlanta, Georgia, on Monday night by police acting on a tip-off.	2.4
The young adult are cold	Asian children are playing with a dog.	0.2
Syrian Opposition Urges EU to Send Arms to Rebels	Syrian opposition meets to choose interim PM	1.6
A surfer is riding on a breaking wave.	a group of surfers catching a wave	2.6
Yes, you should mention your experience.	Yes, you should mention it.	3.0
